layer,block,channel,baseline_eo,pruned_eo,delta_eo,delta_eo_abs,baseline_acc,pruned_acc,delta_acc,delta_acc_abs,phi,perf
features.13.conv.1.0,features.13,216,0.22893262511892457,0.231734029253785,0.0028014041348604357,0.0028014041348604357,0.827492596248766,0.8271964461994077,-0.00029615004935834577,0.00029615004935834577,1.891587864122357e-08,3.7365863903016105e-08
features.13.conv.1.0,features.13,217,0.22893262511892457,0.22972252467051593,0.0007898995515913665,0.0007898995515913665,0.827492596248766,0.8271964461994077,-0.00029615004935834577,0.00029615004935834577,2.7102155186753407e-08,9.560380431761217e-09
features.13.conv.1.0,features.13,218,0.22893262511892457,0.2283627464654947,-0.0005698786534298617,0.0005698786534298617,0.827492596248766,0.8274432379072063,-4.9358341559724295e-05,4.9358341559724295e-05,1.101007196524506e-08,2.3660795239743848e-08
features.13.conv.1.0,features.13,219,0.22893262511892457,0.23113067122468173,0.002198046105757162,0.002198046105757162,0.827492596248766,0.827492596248766,0.0,0.0,4.0307156723429216e-08,7.646985475395773e-10
features.13.conv.1.0,features.13,220,0.22893262511892457,0.22939499218330353,0.0004623670643789657,0.0004623670643789657,0.827492596248766,0.8271964461994077,-0.00029615004935834577,0.00029615004935834577,7.78187541072839e-08,1.5998159880181717e-09
features.13.conv.1.0,features.13,221,0.22893262511892457,0.22581474540841465,-0.0031178797105099187,0.0031178797105099187,0.827492596248766,0.8257650542941757,-0.0017275419545903503,0.0017275419545903503,3.915214108474174e-08,5.8242421663301513e-08
features.13.conv.1.0,features.13,222,0.22893262511892457,0.2309466393284067,0.0020140142094821345,0.0020140142094821345,0.827492596248766,0.8265054294175715,-0.000987166831194486,0.000987166831194486,1.4871385189962893e-07,4.180819135335412e-09
features.13.conv.1.0,features.13,223,0.22893262511892457,0.22927034876551794,0.00033772364659337417,0.00033772364659337417,0.827492596248766,0.8277887462981244,0.00029615004935834577,0.00029615004935834577,8.958209285481189e-09,3.6488137997170433e-09
features.13.conv.1.0,features.13,224,0.22893262511892457,0.2283688791818158,-0.0005637459371087561,0.0005637459371087561,0.827492596248766,0.8268015794669299,-0.0006910167818361401,0.0006910167818361401,6.002414210115603e-08,2.037807408927783e-09
features.13.conv.1.0,features.13,225,0.22893262511892457,0.23006219126640337,0.0011295661474788055,0.0011295661474788055,0.827492596248766,0.8272951628825271,-0.00019743336623889718,0.00019743336623889718,1.487890610718523e-08,4.066556397175347e-08
features.13.conv.1.0,features.13,226,0.22893262511892457,0.2297664356509777,0.0008338105320531419,0.0008338105320531419,0.827492596248766,0.8274432379072063,-4.9358341559724295e-05,4.9358341559724295e-05,4.17927985552069e-08,2.2837583490975533e-09
features.13.conv.1.0,features.13,227,0.22893262511892457,0.2289299237359191,-2.7013830054545274e-06,2.7013830054545274e-06,0.827492596248766,0.8276900296150049,0.00019743336623889718,0.00019743336623889718,4.4412519883962887e-08,1.9378708186745808e-10
features.13.conv.1.0,features.13,228,0.22893262511892457,0.2298765303910595,0.0009439052721349483,0.0009439052721349483,0.827492596248766,0.827147087857848,-0.00034550839091807006,0.00034550839091807006,2.689472866634901e-09,1.3709650498183734e-09
features.13.conv.1.0,features.13,229,0.22893262511892457,0.22872850383819288,-0.00020412128073168945,0.00020412128073168945,0.827492596248766,0.8273938795656466,-9.871668311944859e-05,9.871668311944859e-05,2.3345485544723488e-08,4.76263566084878e-09
